,0,0,0,0,0
1327,【社會住宅】富陽四季-花梨木日式美裝套房,獨立套房 14.6坪 17F/26F,富陽四季淡水區-中正東路二段,距紅樹林站161公尺,8325~15000
1328,南勢角捷運總站仕女專屬優質套房,獨立套房 6坪 5F/5F,中和區-興南路一段73巷,距南勢角站193公尺,8500
1329,全新獨門獨戶套房出租優選好屋,獨立套房 12坪 7F/10F,十方山水新店區-碧潭路37號,距新店站256公尺,14500
1330,內湖站優質美套/全新裝潢/生活交通機能強,獨立套房 8坪 5F/5F,內湖區-康寧路一段214巷,距內湖站613公尺,11999
1331,三重國小站/低樓層/機能性高/變頻冷氣,獨立套房 5.5坪 2F/6F,三重區-長樂街,距三重國小站368公尺,7000
1332,近頂溪站/樂華商圈/機能好/小資族首選優選好屋,獨立套房 5坪 5F/7F,永和區-保福路二段,距頂溪站618公尺,8500
1333,台北橋站/低樓層/對外窗/大坪數/機能強優選好屋,獨立套房 7.5坪 2F/5F,三重區-正義北路48巷,距台北橋站403公尺,9000
1334,近菜寮站/垃圾代收/電梯大樓/搶手物件,獨立套房 7坪 8F/8F,三重區-光明路,距菜寮站296公尺,8000
1335,三重國小站/低樓層/對外窗/採光通風兼具,獨立套房 6坪 3F/4F,三重區-重陽路四段,距三重國小站467公尺,7000
1336,三重國小站/對外窗/獨立洗衣機/可貓,獨立套房 7坪 5F/5F,三重區-安慶街100巷,距三重國小站253公尺,9500
1337,頭前捷運大套房,獨立套房 8坪 4F/4F,新莊區-明中街43巷,距頭前庄站375公尺,7000
1338,三重國小站/低樓層/獨立洗衣機/有陽台,獨立套房 6.5坪 2F/4F,三重區-仁愛街,距三重國小站509公尺,10000
1339,近永安市場站/低樓層/可短租價錢另計,獨立套房 5坪 2F/5F,永和區-永貞路,距永安市場255公尺,8500
1340,近七張站/低樓層/採光佳/空間大,獨立套房 7坪 2F/4F,新店區-中正路302巷,距七張站520公尺,9000
1341,近江子翠站/小資女首選/生活機能強,獨立套房 6坪 5F/5F,板橋區-文化路二段125巷,距環狀線新埔民生站316公尺,7500
1342,近頂溪站/機能良好/代收垃圾/超大空間優選好屋,獨立套房 8坪 4F/5F,永和區-保平路,距永安市場412公尺,12000
1343,三重長壽街獨立套房,獨立套房 7坪 2F/2F,三重區-長壽街1號,距三重國小站381公尺,10000
1344,近景安站/小資族首選/機能優限女/搶先~優選好屋,獨立套房 5坪 4F/5F,中和區-景平路,距景安站251公尺,9300
1345,近小碧潭站/宜家京站廣場/高樓層/可短期,獨立套房 14坪 21F/29F,新店區-中央路133巷,距小碧潭站315公尺,19800
1346,近頂溪站/免爬樓梯/獨立大空間/限女,獨立套房 7坪 1F/2F,永和區-光復街2巷,距頂溪站421公尺,11000
1347,近板橋站/大遠百/低樓層鬧中取靜/搶先~,獨立套房 5坪 3F/5F,板橋區-漢生東路63巷,距板橋站(環狀線)322公尺,6500
1348,近雙捷運站/稀有物件/愜意套房/對外窗,獨立套房 7坪 5F/5F,中和區-中山路二段526巷,距中原站338公尺,9500
1349,近雙捷運站/小資首選/通風佳/機能強,獨立套房 6坪 5F/6F,中和區-景新街467巷,距景平站422公尺,6000
1350,徐匯中學站/精美套房/對外窗/機能便利,獨立套房 7.5坪 5F/5F,三重區-永安北路一段17巷,距徐匯中學站624公尺,9000
1351,近大安站/全新裝潢/獨立空間/通風採光佳,獨立套房 8坪 2F/4F,大安區-四維路6巷,距樂炸特區FUNNYFRIEDZONE549公尺,18000
1352,近江子翠站/小資女首選/生活機能強,獨立套房 7坪 4F/4F,板橋區-文化路二段125巷,距環狀線新埔民生站316公尺,8000
1353,捷運府中站3分鐘！精緻雙人套房!優選好屋,獨立套房 7.5坪 2F/5F,板橋區-南雅南路一段1巷,距府中站324公尺,14500
1354,捷運府中站3分鐘！精緻雙人套房!優選好屋,獨立套房 5坪 4F/5F,板橋區-南雅南路一段1巷,距府中站324公尺,11500
1355,【社會住宅】近景安站摩登套房,獨立套房 8坪 16F/22F,摩登大國中和區-中正路,距景安站210公尺,5939~10700
1356,【社會住宅】七張捷運套房社宅,獨立套房 11.6坪 18F/18F,環遊市西華館新店區-北新路二段,距七張站23公尺,9200~16400
1357,"(簽約中)全新裝修,捷運鋼骨景觀套房優選好屋",獨立套房 13.8坪 12F/24F,巨星廣場文山區-景興路,距景美站313公尺,15000
1358,含水清潔管理雙捷三面陽光松江長安二人世界優選好屋,獨立套房 10坪 7F/12F,嘉正大樓中山區-松江路27號,距松江南京446公尺,18500
1359,【社會住宅】碧潭捷運社宅套房,獨立套房 13.5坪 9F/19F,碧潭有約新店區-新店路,距新店站38公尺,11300~18500
1360,挑高樓中樓，設計師裝潢，兩房外加一工作室優選好屋,獨立套房 樓中樓 17坪 34F/37F,板橋東京巨蛋花園廣場板橋區-民生路三段,距環狀線新埔民生站632公尺,19000
1361,獨立洗衣機捷運旁內科內湖美麗華新裝潢套房優選好屋,獨立套房 5坪 4F/5F,內湖區-內湖路一段,距港墘站406公尺,9900
1362,近中山國小捷運站優質套房,獨立套房 8.3坪 13F/14F,新生首都大樓中山區-新生北路三段,距中山國小站153公尺,12000
1363,吉屋出租分租獨立套房,獨立套房 7坪 1F/5F,美嘉翠庭中和區-中山路二段312巷33弄4號,距中和站40公尺,8000
1364,葫州站，獨洗，新裝潢，曬衣空間大，機能強,獨立套房 6.5坪 5F/5F,內湖區-康寧路三段26巷,距葫洲站118公尺,12499
1365,松江南京站，新裝潢，採光佳，獨洗,獨立套房 8.5坪 3F/8F,中山區-林森北路,距中山國小站133公尺,16499
1366,龍山寺站，全新裝潢傢俱，陽台曬衣，採光佳優選好屋,獨立套房 8.5坪 4F/4F,萬華區-桂林路244巷,距龍山寺站652公尺,9499
1367,東湖站，機能強，垃圾代收，可炊，傢俱新優選好屋,獨立套房 6.5坪 1F/6F,內湖區-康樂街20巷,距東湖站586公尺,9999
1368,港墘站，全新裝潢，獨洗，採光佳優選好屋,獨立套房 7.5坪 5F/6F,內湖區-內湖路一段437巷,距港墘站366公尺,11999
1369,龍山寺站，全新裝潢，一房一廳，採光佳,獨立套房 13.5坪 5F/5F,萬華區-西園路一段,距龍山寺站168公尺,12499
1370,劍南站，全新裝潢，採光佳，獨洗,獨立套房 10.5坪 1F/2F,內湖區-內湖路一段91巷,距西湖站678公尺,9999
1371,大湖公園站，新裝潢，靜巷，垃圾代/免爬高,獨立套房 5坪 1F/2F,內湖區-大湖街160巷,距大湖公園站153公尺,9999
1372,龍山寺站，全新裝潢，採光佳，機能強優選好屋,獨立套房 7.5坪 5F/5F,萬華區-貴陽街二段,距龍山寺站546公尺,8999
1373,雙連站，新裝潢，機能強，電1度4/採光佳,獨立套房 6.5坪 4F/4F,中山區-中山北路二段65巷,距雙連站403公尺,9999
1374,輔大邊*電梯.小套房(對外窗)優選好屋,獨立套房 4.5坪 3F/6F,新莊區-中正路514巷,距輔大站397公尺,6000
1375,中山國中，新裝潢，免爬高，限女，垃圾代收,獨立套房 7.5坪 2F/5F,中山區-復興北路514巷,距中山國中站613公尺,13299
1376,松江南京，免爬高機能強，可報稅可申請租補優選好屋,獨立套房 7.5坪 4F/7F,中山區-伊通街,距松江南京193公尺,9999
1377,西湖站，全新裝潢，邊間，台電計算，免爬高,獨立套房 6.5坪 6F/7F,內湖區-內湖路一段217巷,距西湖站434公尺,15999
1378,西湖站，新裝潢，採光佳/機能強，限女,獨立套房 7.5坪 4F/4F,內湖區-內湖路一段285巷,距西湖站194公尺,10999
1379,西門站，全新裝潢，免爬高，獨立洗,獨立套房 7坪 3F/4F,萬華區-康定路25巷,距西門站515公尺,9999
1380,大坪林捷運站5分鐘生活機能極佳優選好屋,獨立套房 7坪 5F/5F,新店區-順安街,距大坪林站338公尺,15000
1381,完美裝磺安靜巷內近七張捷運站旁,獨立套房 6坪 4F/5F,新店區-北新路二段97巷,距七張站139公尺,12000
1382,東湖站，全新裝潢，公園旁，獨洗/採光佳,獨立套房 7.5坪 4F/5F,內湖區-康樂街72巷,距東湖站712公尺,14999
1383,內湖站，免爬高，全新裝潢，獨立陽台/洗衣,獨立套房 8.5坪 1F/5F,內湖區-成功路四段,距內湖站179公尺,12999
1384,西門站，全新裝潢套房，獨洗，採光佳,獨立套房 7坪 3F/5F,萬華區-武昌街二段50巷,距西門站272公尺,10999
1385,西湖站，新裝潢，垃圾代收，採光佳,獨立套房 7坪 2F/7F,內湖區-內湖路一段217巷,距西湖站281公尺,15999
1386,葫州站，獨洗，新裝潢，曬衣空間大，機能強,獨立套房 6.5坪 5F/5F,內湖區-康寧路三段26巷,距葫洲站118公尺,12499
1387,東湖站，垃圾代收，機能強，新裝潢,獨立套房 6坪 5F/5F,內湖區-康樂街48巷,距東湖站669公尺,7999
1388,西湖站，全新裝潢，機能強，採光佳，傢具齊,獨立套房 7坪 5F/5F,內湖區-內湖路一段91巷,距西湖站560公尺,10999
1389,西門站，全新裝潢，空間大，可寵,獨立套房 16.7坪 11F/12F,萬華區-成都路,距西門站274公尺,17499
1390,南京復興站，新裝潢，空間大/免爬高優選好屋,獨立套房 9.5坪 1F/4F,中山區-朱崙街,距南京復興站416公尺,12999
1391,中山國小站，新裝潢，免爬高，獨立洗衣機,獨立套房 6.5坪 3F/8F,中山區-林森北路,距中山國小站133公尺,10499
1392,內湖站，新裝潢，社區管理，可炊，機能強,獨立套房 12.2坪 3F/8F,內湖區-內湖路三段60巷,距內湖站640公尺,17500
1393,台北車站，全新裝潢，採光佳，機能強,獨立套房 6坪 5F/8F,大同區-天水路,距台北車站站466公尺,11500
1394,內湖站，全新裝潢，台水台電，採光佳,獨立套房 7坪 5F/5F,內湖區-康寧路一段214巷,no info,11999
1395,西門站，全新裝潢，台水台電，機能強,獨立套房 5.5坪 2F/7F,萬華區-內江街,距西門站421公尺,9788
1396,葫州站，新裝潢/獨立洗衣機，機能強優選好屋,獨立套房 6.5坪 4F/4F,內湖區-康寧路三段16巷,距葫洲站348公尺,10999
1397,小型寵物可●頂溪1分鐘●獨立空間☎許志豪,獨立套房 10坪 3F/3F,永和區-文化路9巷,距頂溪站61公尺,18500
1398,菜寮捷運5分可寵6900雙人套房,獨立套房 6.3坪 5F/5F,三重區-重新路四段,距三重站308公尺,6900
1399,菜寮捷運5分鐘～一層2户～新採光套房～,獨立套房 7.2坪 4F/4F,三重區-中正北路25巷,距菜寮站465公尺,11200
1400,三重國小捷運6分保全管理電梯12坪大套房,獨立套房 12坪 8F/12F,00三重區-正義北路,距三重國小站320公尺,12800
1401,台電計費/新電梯套房/附機車位近台北橋優選好屋,獨立套房 8.2坪 1F/5F,...三重區-正義北路256巷,距三重國小站362公尺,11600
1402,中正路近丹鳳捷運站丹鳳套房,獨立套房 7.5坪 6F/6F,丹鳳新莊區-中正路871巷9弄8號,距丹鳳站550公尺,7000
1403,"電梯一房一廳，獨立套房,傢俱全,可養竉物優選好屋",獨立套房 11.9坪 15F/26F,漢江春曉板橋區-長江路二段2號,距環狀線新埔民生站600公尺,18000
1404,捷運優質套房限女性,獨立套房 8坪 5F/5F,新莊區-富國路77巷5號,距丹鳳站377公尺,8000
1405,全新獨立套房近芝山捷運,獨立套房 12坪 7F/11F,天母sogo之星士林區-克強路,距明德站500公尺,20000
1406,竹圍捷運關渡山水★嚴選陽台套房附家電具★,獨立套房 12.7坪 17F/22F,關渡山水淡水區-民權路,距竹圍站226公尺,13000
1407,捷運忠孝復興站5分鐘套房出租全新冷氣,獨立套房 7坪 3F/5F,大安區-市民大道四段,距樂炸特區FUNNYFRIEDZONE370公尺,13500
1408,台北大學靜巷一樓套房+平面車位,獨立套房 7坪 1F/4F,國泰碧園芳鄰中山區-龍江路257巷,距中山國中站216公尺,20000
1409,近南港展覽館站獨立套房,獨立套房 8坪 1F/1F,汐止區-橫科路121巷,距南港展覽館站699公尺,9800
1410,近南港展覽館站獨立套房,獨立套房 8坪 1F/1F,汐止區-橫科路121巷,距南港展覽館站699公尺,9800
1411,優質套房出租,獨立套房 6坪 4F/5F,板橋區-文化路一段188巷,距板橋站(環狀線)494公尺,6000
1412,1房1廳1衛浴(捷運站5分鐘),獨立套房 9坪 2F/7F,蘆洲區-中山一路105號,距徐匯中學站363公尺,12000
1413,南勢角捷運舒適美套房,獨立套房 7坪 5F/5F,中和區-南山路,距南勢角站208公尺,9800
1414,正義南路門牌邊間採光(廁所有對外窗)華廈,獨立套房 5坪 2F/6F,正義南路華廈三重區-正義南路,距台北橋站549公尺,11500
1415,亞東府中雙捷運全新套房優選好屋,獨立套房 9坪 2F/5F,板橋區-華興街31巷,距府中站576公尺,11000
1416,近捷運公車站牌，學校超商郵局銀行,獨立套房 6坪 4F/4F,蘆洲區-中正路287巷,距蘆洲站475公尺,9000
1417,三民路公寓2房1廳1衛💗大坪林團隊💗,獨立套房 24.4坪 4F/4F,新店區-三民路75巷,距小碧潭站569公尺,17000
1418,5分到菜寮捷運站!新裝潢套房!,獨立套房 8坪 4F/4F,三重區-重新路三段29號,距菜寮站305公尺,9800
1419,近A9三井麗林國小，加窗陽台，有車位,獨立套房 8坪 3F/4F,林口區-公園路12號,距A9林口站503公尺,11000
1420,生活機能完善，CP值高的好套房,獨立套房 8坪 3F/4F,永和區-智光街32巷7號,距永安市場745公尺,8500
1421,台北橋之隔/三重區獨立套房優選好屋,獨立套房 8坪 3F/7F,三重區-環河南路,距台北橋站285公尺,12500
1422,亞東捷運站大套房優選好屋,獨立套房 6坪 6F/6F,板橋區-四川路二段245巷,距亞東醫院站657公尺,7000
1423,吉屋出租!!自己作主!!!優選好屋,獨立套房 5.1坪 10F/10F,國華大廈永和區-中正路,距永安市場695公尺,9500
1424,捷運三重站-全新大套房有對外窗獨立洗衣機,獨立套房 12坪 6F/6F,三重區-捷運路37巷,距三重站171公尺,13000
1425,寧夏夜市全新獨立套房/可申請補助優選好屋,獨立套房 8坪 2F/3F,大同區-平陽街,距中山站602公尺,18500
1426,仁政街/可報稅入戶籍/獨立套房優選好屋,獨立套房 10坪 2F/5F,三重區-仁政街86巷17號,距三和國中站532公尺,19500
1427,寧夏夜市全新獨立套房/可入籍報稅申請補助優選好屋,獨立套房 10坪 2F/3F,大同區-平陽街,距中山站602公尺,19500
1428,捷運菜寮站/可報稅入戶籍/代收垃圾,獨立套房 8坪 3F/5F,三重區-重新路,距菜寮站320公尺,16000
1429,近捷運府中站【超值租案】大空間*乾溼分離,獨立套房 10坪 2F/4F,板橋區-光明街,距府中站742公尺,14500
1430,捷運景安站2分【超值租案】可寵*大面採光,獨立套房 9坪 5F/5F,中和區-景平路,距景安站556公尺,10999
1431,捷運府中站【超值租案】對外窗*獨立洗衣機,獨立套房 6坪 1F/2F,板橋區-忠孝路,no info,9999
1432,捷運西門站5分【超值電梯】採光*全新裝潢,獨立套房 5坪 2F/7F,萬華區-內江街,距西門站393公尺,9999
1433,捷運南勢角站3分【超值租案】可貓*獨洗優選好屋,獨立套房 6坪 5F/5F,中和區-興南路一段,距南勢角站369公尺,13499
1434,捷運南勢角站1分【超值租案】獨洗*低樓層優選好屋,獨立套房 9坪 1F/5F,中和區-捷運路,距南勢角站92公尺,11999
1435,捷運江子翠站【超值租案】可入籍*獨洗衣機,獨立套房 5坪 2F/4F,板橋區-仁化街,距江子翠站662公尺,12499
1436,捷運忠孝敦化站3分【超值*正東區】新裝潢,獨立套房 6坪 4F/5F,大安區-敦化南路一段,距忠孝敦化站171公尺,12500
1437,捷運大橋頭站1分【超值獨戶】採光*新大樓,獨立套房 8坪 3F/12F,大同區-民權西路,距大橋頭站63公尺,17999
1438,捷運江子翠3分【超值租案】免爬梯*洗衣機優選好屋,獨立套房 4坪 1F/5F,板橋區-文化路二段,距江子翠站225公尺,9999
1439,優質套房、傢電俱全~近市公所捷運站,獨立套房 6坪 3F/4F,新店區-新生街,距新店區公所站136公尺,9500
1440,捷運永安市場站1分【超值大空間】獨立陽台優選好屋,獨立套房 10坪 3F/4F,中和區-中和路,距永安市場95公尺,14500
1441,捷運台北橋站3分【超值大空間】獨立洗衣機優選好屋,獨立套房 12坪 2F/2F,三重區-重新路一段,距台北橋站300公尺,14000
1442,捷運江子翠站5分【獨洗衣機*乾溼分離】,獨立套房 7坪 3F/4F,板橋區-宏國路,距江子翠站361公尺,10999
1443,捷運府中站【超值租案】流理台*獨洗衣機,獨立套房 5坪 4F/5F,板橋區-重慶路,距府中站425公尺,11499
1444,近捷運中和站【超值租案】可寵*大面採光,獨立套房 6坪 5F/5F,中和區-景平路,距中和站416公尺,11800
1445,捷運景安站3分【超值租案】獨洗*雙面採光優選好屋,獨立套房 7坪 5F/5F,中和區-景平路,距景安站246公尺,9999
1446,近捷運府中站【超值租案】可寵*獨洗衣機,獨立套房 8坪 1F/3F,板橋區-稚暉街,距府中站456公尺,12799
1447,近捷運台北橋站【全新裝潢】流理台*採光佳,獨立套房 7坪 2F/2F,三重區-長元街,距台北橋站455公尺,13799
1448,近捷運府中站【超值電梯】採光佳*對外窗,獨立套房 5坪 4F/7F,板橋區-四川路一段,距府中站697公尺,9499
1449,捷運江子翠站5分【超值租案】獨洗*採光佳,獨立套房 7坪 3F/4F,板橋區-仁化街,距江子翠站405公尺,13799
1450,捷運台北橋站【超值裝潢】可養貓*獨立洗衣優選好屋,獨立套房 6坪 3F/4F,三重區-長元街,距台北橋站314公尺,15400
1451,捷運東門站5分【超值租案】可寵*有電梯優選好屋,獨立套房 7坪 2F/7F,中正區-仁愛路二段,距東門站462公尺,15999
1452,捷運三重站【超值電梯】垃圾代收*大面採光,獨立套房 9坪 5F/5F,三重區-新生街,距三重站391公尺,10999
1453,捷運先嗇宮站5分【超值大空間★乾溼分離】優選好屋,獨立套房 10坪 3F/4F,三重區-中興南街,距先嗇宮站272公尺,18500
1454,重慶國中【超值租案*大空間】可寵*採光,獨立套房 7坪 5F/6F,板橋區-仁愛路,距亞東醫院站758公尺,10999
1455,捷運景安站5分【超值租案】新裝潢*對外窗,獨立套房 5坪 5F/5F,中和區-景平路,距景安站188公尺,8999
1456,捷運板橋【全新裝潢★乾溼分離】可寵★獨洗,獨立套房 6坪 2F/4F,板橋區-漢生東路,距板橋站(環狀線)205公尺,14999
1457,捷運徐匯中學站5分【超值電梯】大面採光,獨立套房 6坪 5F/5F,三重區-永安北路二段,距徐匯中學站213公尺,8999
1458,捷運東門站3分【超值電梯*全新裝潢】陽台優選好屋,獨立套房 8坪 4F/6F,中正區-仁愛路二段,距東門站470公尺,19999
1459,捷運善導寺站【電梯獨戶*警衛】可寵*陽台,獨立套房 5坪 2F/7F,中正區-仁愛路二段,距東門站634公尺,19999
1460,捷運永安市場站5分【超值租案】可貓*入籍,獨立套房 8坪 1F/2F,中和區-水源路,距永安市場336公尺,11999
1461,捷運新埔民生站3分【超值租案】全新裝潢,獨立套房 5坪 1F/5F,板橋區-四維路,距環狀線新埔民生站214公尺,9799
1462,捷運新埔民生站【稀有租案】廚房*垃圾代收優選好屋,獨立套房 7坪 6F/6F,板橋區-民生路三段,距環狀線新埔民生站461公尺,11500
1463,近捷運亞東醫院站【超值電梯】獨立洗衣機優選好屋,獨立套房 7坪 5F/7F,板橋區-四川路一段,距府中站697公尺,12500
1464,捷運府中站3分【超值電梯】警衛*代收垃圾,獨立套房 5坪 7F/11F,板橋區-館前東路,距府中站188公尺,10999
1465,捷運三和國中站3分【超值租案】入籍*陽台優選好屋,獨立套房 9坪 5F/5F,三重區-三和路四段,距三和國中站269公尺,15999
1466,捷運龍山寺3分【超值租案】新衛浴★隔音窗,獨立套房 4坪 4F/4F,萬華區-華西街,距龍山寺站521公尺,8999
1467,捷運府中3分【超值電梯】流理台*獨立陽台優選好屋,獨立套房 11坪 6F/23F,板橋區-中山路一段,距府中站151公尺,16999
1468,捷運忠孝復興站5分【超值電梯】採光*獨洗優選好屋,獨立套房 6坪 5F/7F,大安區-忠孝東路三段,距忠孝復興站431公尺,18999
1469,近捷運公館站【超值電梯★台大正門】有陽台優選好屋,獨立套房 8坪 6F/7F,大安區-新生南路三段,距公館站392公尺,16000
1470,捷運江子翠站【超值租案】對外窗*垃圾代收,獨立套房 7坪 2F/5F,板橋區-仁化街,距江子翠站754公尺,7999
1471,捷運新埔站1分【超值獨戶】陽台*警衛管理,獨立套房 5坪 5F/9F,板橋區-民生路二段,距新埔站145公尺,16999
1472,捷運徐匯中學站【超值租案】對外窗*大空間,獨立套房 7坪 5F/5F,三重區-永安北路一段,距徐匯中學站603公尺,8999
1473,捷運三和國中站【超值租案】限女*獨洗衣機,獨立套房 5坪 1F/5F,三重區-力行路二段,距三和國中站658公尺,9999
1474,捷運土城站2分【超值租案】採光*全新裝潢優選好屋,獨立套房 6坪 2F/5F,土城區-光明街,距土城站235公尺,9499
1475,捷運台北橋站3分【超值大空間】陽台*採光,獨立套房 11坪 5F/5F,三重區-大榮街,距台北橋站164公尺,13999
1476,近捷運西門站【優質租案】新裝潢★小廚房優選好屋,獨立套房 8坪 1F/4F,萬華區-貴陽街二段82巷,距龍山寺站582公尺,12999
1477,近捷運亞東醫院站【超值電梯】獨立洗衣機優選好屋,獨立套房 8坪 4F/7F,板橋區-四川路一段,距府中站725公尺,12000
1478,捷運新埔站【精緻裝潢】小廚房*獨立洗衣機,獨立套房 7坪 5F/5F,板橋區-民生路三段,距環狀線新埔民生站461公尺,12000
1479,近捷運善導寺站【超值租案】新裝潢*採光佳,獨立套房 8坪 3F/4F,中正區-林森北路,距善導寺站259公尺,14999
1480,捷運永安市場站3分【全新裝潢】乾溼分離,獨立套房 6坪 2F/5F,永和區-永貞路,距永安市場391公尺,11999
1481,比漾廣場【超值租案*女性專屬】獨洗衣機優選好屋,獨立套房 6坪 2F/5F,中和區-中山路二段,距永安市場731公尺,11999
1482,捷運菜寮站5分【超值租案】獨洗*精緻裝潢,獨立套房 9坪 1F/4F,三重區-大同南路,距菜寮站432公尺,11999
1483,捷運松江南京站5分【超值獨戶】警衛*高樓,獨立套房 9坪 7F/12F,中山區-松江路,距忠孝新生站444公尺,17220
1484,捷運江子翠站【超值租案】大空間*全新裝潢,獨立套房 7坪 1F/4F,板橋區-民治街,距江子翠站748公尺,11999
1485,捷運⼩碧潭站3分【超值採光】有陽台*獨洗,獨立套房 5坪 4F/4F,新店區-中央路,距小碧潭站223公尺,12499
1486,捷運三重站5分【超值電梯】獨洗*垃圾代收,獨立套房 6坪 11F/14F,三重區-重新路四段,距三重站345公尺,15499
1487,捷運小碧潭站【超值租案】有陽台*雙面採光優選好屋,獨立套房 7坪 4F/4F,新店區-三民路,距小碧潭站546公尺,10999
1488,近捷運板橋站【超值租案】流理台*獨洗衣機優選好屋,獨立套房 6坪 4F/4F,板橋區-民權路,距板橋站581公尺,10999
1489,捷運小碧潭站【超值租案】大空間*雙面採光優選好屋,獨立套房 7坪 4F/4F,新店區-三民路,距小碧潭站546公尺,10999
1490,近景安捷運水泥頂加溫馨套房,獨立套房 4坪 6F/6F,中和區-中興街,距景安站545公尺,7200
1491,新莊獨立套房附傢俱,獨立套房 11坪 10F/15F,都市特區新莊區-中平路270巷,距桃園機場A5泰山站761公尺,13000
1492,東村AONE獨立套房電梯大樓警衛陽台優選好屋,獨立套房 17.2坪 9F/15F,東村AONE新莊區-後港一路,距輔大站414公尺,16000
1493,#當天下訂優惠#㊣徐匯捷運正對面優選好屋,獨立套房 7坪 5F/5F,蘆洲區-中山一路,距徐匯中學站81公尺,7200
1494,新春優惠/中山國小/電梯管理/工業風可寵優選好屋,獨立套房 6坪 2F/7F,如意大樓中山區-吉林路,距中山國小站486公尺,13200
1495,中山國小/雙連站/1樓陽台大套/可炊寵優選好屋,獨立套房 7坪 1F/2F,中山區-新生北路二段76巷,距雙連站536公尺,14000
1496,中山國小/吉林路採光套房/可炊寵獨洗曬優選好屋,獨立套房 7坪 4F/4F,中山區-吉林路,距中山國小站543公尺,14000
1497,舒適的住房.輕鬆的生活機能,獨立套房 10坪 4F/4F,新莊區-裕民街106巷,距迴龍站634公尺,8500
1498,近新莊捷運站套房出租,獨立套房 7坪 5F/5F,新莊區-新莊路,距新莊站284公尺,7000
1499,近府山捷運走路十分鐘，近商圈，清靜優雅,獨立套房 5坪 3F/5F,板橋區-成都街77號,距府中站481公尺,7500
1500,捷運江子翠站【超值租案】對外窗*垃圾代收,獨立套房 7坪 2F/5F,板橋區-仁化街,距江子翠站754公尺,7999
1501,捷運新埔站1分【超值獨戶】陽台*警衛管理,獨立套房 5坪 5F/9F,板橋區-民生路二段,距新埔站145公尺,16999
1502,捷運徐匯中學站【超值租案】對外窗*大空間,獨立套房 7坪 5F/5F,三重區-永安北路一段,距徐匯中學站603公尺,8999
1503,捷運三和國中站【超值租案】限女*獨洗衣機,獨立套房 5坪 1F/5F,三重區-力行路二段,距三和國中站658公尺,9999
1504,捷運土城站2分【超值租案】採光*全新裝潢優選好屋,獨立套房 6坪 2F/5F,土城區-光明街,距土城站235公尺,9499
1505,捷運台北橋站3分【超值大空間】陽台*採光,獨立套房 11坪 5F/5F,三重區-大榮街,距台北橋站164公尺,13999
1506,近捷運西門站【優質租案】新裝潢★小廚房優選好屋,獨立套房 8坪 1F/4F,萬華區-貴陽街二段82巷,距龍山寺站582公尺,12999
1507,近捷運亞東醫院站【超值電梯】獨立洗衣機優選好屋,獨立套房 8坪 4F/7F,板橋區-四川路一段,距府中站725公尺,12000
1508,捷運新埔站【精緻裝潢】小廚房*獨立洗衣機,獨立套房 7坪 5F/5F,板橋區-民生路三段,距環狀線新埔民生站461公尺,12000
1509,近捷運善導寺站【超值租案】新裝潢*採光佳,獨立套房 8坪 3F/4F,中正區-林森北路,距善導寺站259公尺,14999
1510,捷運永安市場站3分【全新裝潢】乾溼分離,獨立套房 6坪 2F/5F,永和區-永貞路,距永安市場391公尺,11999
1511,比漾廣場【超值租案*女性專屬】獨洗衣機優選好屋,獨立套房 6坪 2F/5F,中和區-中山路二段,距永安市場731公尺,11999
1512,捷運菜寮站5分【超值租案】獨洗*精緻裝潢,獨立套房 9坪 1F/4F,三重區-大同南路,距菜寮站432公尺,11999
1513,捷運松江南京站5分【超值獨戶】警衛*高樓,獨立套房 9坪 7F/12F,中山區-松江路,距忠孝新生站444公尺,17220
1514,捷運江子翠站【超值租案】大空間*全新裝潢,獨立套房 7坪 1F/4F,板橋區-民治街,距江子翠站748公尺,11999
1515,捷運⼩碧潭站3分【超值採光】有陽台*獨洗,獨立套房 5坪 4F/4F,新店區-中央路,距小碧潭站223公尺,12499
1516,捷運三重站5分【超值電梯】獨洗*垃圾代收,獨立套房 6坪 11F/14F,三重區-重新路四段,距三重站345公尺,15499
1517,捷運小碧潭站【超值租案】有陽台*雙面採光優選好屋,獨立套房 7坪 4F/4F,新店區-三民路,距小碧潭站546公尺,10999
1518,近捷運板橋站【超值租案】流理台*獨洗衣機優選好屋,獨立套房 6坪 4F/4F,板橋區-民權路,距板橋站581公尺,10999
1519,捷運小碧潭站【超值租案】大空間*雙面採光優選好屋,獨立套房 7坪 4F/4F,新店區-三民路,距小碧潭站546公尺,10999
1520,近景安捷運水泥頂加溫馨套房,獨立套房 4坪 6F/6F,中和區-中興街,距景安站545公尺,7200
1521,新莊獨立套房附傢俱,獨立套房 11坪 10F/15F,都市特區新莊區-中平路270巷,距桃園機場A5泰山站761公尺,13000
1522,東村AONE獨立套房電梯大樓警衛陽台優選好屋,獨立套房 17.2坪 9F/15F,東村AONE新莊區-後港一路,距輔大站414公尺,16000
1523,#當天下訂優惠#㊣徐匯捷運正對面優選好屋,獨立套房 7坪 5F/5F,蘆洲區-中山一路,距徐匯中學站81公尺,7200
1524,新春優惠/中山國小/電梯管理/工業風可寵優選好屋,獨立套房 6坪 2F/7F,如意大樓中山區-吉林路,距中山國小站486公尺,13200
