,旅店名稱,鄰近地區,旅客評分,旅客評鑑數目,旅店當天價格,lat,log
679,好䒤藝緻樓中樓-棉花02,宜蘭市,no info,no info,2640,24.3915017,121.1249948
680,月兒田民宿,礁溪鄉,9.6,4,1714,24.7928157,121.7697798
681,微笑橘子民宿,冬山鄉,8.5,214,1413,24.6541667,121.7833333
682,蕃薯旅店,頭城鎮,8.5,82,1941,24.864275,121.8314611
683,綠野仙蹤民宿,冬山鄉,7.4,10,1913,24.7488791,121.7586106
684,幸福三百米民宿,羅東鎮,9.2,271,2702,24.6660548,121.790002
685,青田云舍 - 電梯民宿,五結鄉,9.5,66,1558,24.7035159,121.7956993
686,宜蘭幸福青鳥民宿,五結鄉,8.3,91,2575,24.7015139,121.7883554
687,裕太渡假館,五結鄉,no info,no info,2432,24.7090154,121.8140357
688,礁溪鄉的1臥室獨棟住宅 - 80平方公尺1間專用衛浴,礁溪鄉,8.8,5,4779,24.8098762,121.7660946
689,香狄亞民宿,羅東鎮,9.7,16,3463,24.6848336,121.7549553
690,曉翠軒親子民宿,五結鄉,8.4,98,1238,24.6800939,121.8087342
691,田野居民宿,壯圍鄉,9.8,7,1461,24.7260194,121.7763921
692,鯛之家,礁溪鄉,8.7,33,1826,24.823761,121.79949
693,溫蒂的家 頭城B館,頭城鎮,9.4,5,2132,24.8596449,121.8295082
694,羅東夜市精品親子館,羅東鎮,8.1,223,1905,24.6758063,121.7671673
695,頭城青雲民宿,頭城鎮,8.6,88,957,24.8587115,121.8161855
696,6007民宿,頭城鎮,8.9,38,4429,24.8642084,121.8312534
697,水連田日式庭院,五結鄉,no info,no info,3110,24.6987713,121.8033085
698,艾伯特民宿,羅東鎮,7.3,26,952,24.6800939,121.8087342
699,貝悅民宿,羅東鎮,9.0,61,1714,24.6894054,121.7533624
700,童玩民宿,五結鄉,7.6,46,1558,24.6731973,121.8096505
701,馨悅民宿 近羅東 溜滑梯 可用國旅卷 五倍卷,冬山鄉,8.6,17,1048,24.6732907,121.808273
702,樂活小屋,冬山鄉,8.6,33,1039,24.65854,121.806311
703,鳳凰宿甲蟲生態民宿,員山鄉,8.4,19,3810,24.7230316,121.6838605
704,優勝美地音樂民宿,員山鄉,9.1,114,2424,24.7455349,121.7358322
705,藍洋呂遊 宜蘭頭城,頭城鎮,10.0,1,2286,24.8608501,121.83032
706,哈薩雅琪南歐風民宿,三星鄉,8.9,33,6738,24.6807168,121.703763
707,五結童心親子民宿,五結鄉,9.4,77,3494,24.6907842,121.8069774
708,日照農莊,五結鄉,8.8,10,2303,24.690948,121.80264
709,飛官的家vs可包棟,三星鄉,9.5,73,1645,24.6692592,121.7092068
710,香草森林,冬山鄉,10.0,5,1558,24.6507043,121.7368264
711,宜人生活溜滑梯親子民宿,冬山鄉,9.0,255,3686,24.646919,121.770881
712,禾樂號Hello House,羅東鎮,10.0,7,3505,24.7455349,121.7358322
713,76親子民宿,冬山鄉,8.6,45,3723,24.638106,121.720131
714,園外,五結鄉,9.4,14,1524,24.6856405,121.7968946
715,水雲軒民宿,五結鄉,8.5,9,2255,24.6710926,121.8179659
716,松楓親子民宿,五結鄉,9.7,102,2926,24.6907853,121.8069776
717,蘭陽溪口民宿,五結鄉,8.8,145,1991,24.7044072,121.8290458
718,富農民宿,冬山鄉,8.1,14,3463,24.6415992,121.7967557
719,童玩趣親子民宿,冬山鄉,no info,no info,3446,24.6723962,121.8097282
720,微圍住宜蘭森活民宿,壯圍鄉,9.3,33,2727,24.7741718,121.776396
721,好䒤藝緻樓中樓-棉花03,宜蘭市,no info,no info,2646,24.3915017,121.1249948
722,好䒤藝緻樓中樓-棉花03,宜蘭市,no info,no info,2646,24.3915017,121.1249948
723,涵天童話民宿,五結鄉,9.0,79,2355,24.6907853,121.8069776
724,好䒤藝緻樓中樓-棉花01,宜蘭市,no info,no info,2630,24.3915017,121.1249948
725,大福謙代莊園,壯圍鄉,10.0,1,4968,24.7757289,121.7856337
726,Jane橙堡,五結鄉,9.0,31,2424,24.681454,121.806728
727,風清雅筑,五結鄉,9.0,16,2597,24.680822,121.811474
728,鳥語花香民宿,五結鄉,9.1,18,952,24.7014378,121.7882776
729,禾渼會館,冬山鄉,9.2,81,3879,24.646385,121.781772
730,光腳ㄚ民宿,冬山鄉,9.0,93,2609,24.6382419,121.7508134
731,夏夢林b&b,員山鄉,no info,no info,3273,24.7463942,121.7064546
732,第二個家民宿,冬山鄉,8.3,7,1299,24.6610287,121.7701871
733,井上春樹民宿,冬山鄉,no info,no info,2290,24.674759,121.745684
734,五結鄉的1臥室獨棟住宅 - 30平方公尺1間專用衛浴,五結鄉,no info,no info,2970,24.6805939,121.7928996
735,唐采天空民宿,羅東鎮,9.1,121,2694,24.6702289,121.7819138
736,童樂匯-主題式親子民宿,五結鄉,8.7,26,2771,24.695176,121.830942
737,有機書店文旅,頭城鎮,10.0,1,1045,24.8709242,121.8357079
738,小田時光溜滑梯親子民宿,五結鄉,9.6,9,3377,24.6786745,121.7980106
739,幸福橘子民宿,冬山鄉,8.9,317,1503,24.657137,121.773235
740,堤亞瓦舍民宿,五結鄉,8.8,75,1732,24.6782511,121.8121844
741,天然居民宿,冬山鄉,9.4,68,1991,24.6728584,121.7473971
742,頭城鎮的2臥室獨棟住宅 - 42平方公尺1間專用衛浴,頭城鎮,no info,no info,4213,24.8490713,121.8099977
743,真愛民宿,五結鄉,9.1,77,2597,24.6682698,121.8189758
744,湖水映渡假民宿,冬山鄉,8.1,38,1565,24.6513001,121.7317638
745,簡單緩慢渡假民宿,三星鄉,no info,no info,3442,24.673443,121.675006
746,田園河畔,冬山鄉,8.5,134,1924,24.6646834,121.8041061
747,夜市香菇園,冬山鄉,8.9,6,2251,24.657137,121.773235
748,羅東巴黎左岸民宿,羅東鎮,9.0,71,1714,24.666272,121.7901661
749,四季花園民宿,冬山鄉,8.8,78,2417,24.6728584,121.7473971
750,好䒤小幸運雙人房-薰衣草01,宜蘭市,no info,no info,1681,24.7488791,121.7586106
751,小幸福香村民宿,冬山鄉,9.4,41,4522,24.687215,121.744211
752,普普風民宿,冬山鄉,10.0,1,2165,24.674308,121.712132
753,好䒤小確幸雙人房-蘆葦,宜蘭市,no info,no info,2165,24.7488791,121.7586106
754,童樂園親子民宿,五結鄉,no info,no info,2494,24.6972279,121.8019347
755,一號收容所,頭城鎮,9.5,5,2706,24.8653327,121.8310692
756,傳藝鄉村小棧12人包棟民宿,五結鄉,8.0,16,1905,24.681177,121.8154624
757,窩在一起,三星鄉,9.4,19,2494,24.6714146,121.6529152
758,安緹利亞親子溜滑梯城堡,冬山鄉,8.8,74,2511,24.6436432,121.8012704
759,迎迎民宿,頭城鎮,10.0,1,2286,24.8600542,121.8315682
760,夜泊、梅花鹿,冬山鄉,8.6,56,2476,24.6625768,121.7385439
761,睡海邊-石頭屋,蘇澳鎮,8.0,20,2571,24.5165911,121.8355
762,飛高高的胖柳丁,羅東鎮,9.6,1,2078,24.6992319,121.7602931
763,索菲亞民宿,冬山鄉,8.2,6,3602,24.688629,121.737183
764,好䒤藝緻樓中樓-乾燥玫瑰01,宜蘭市,no info,no info,2635,24.3915017,121.1249948
765,羅東夜市妮寶樂園,羅東鎮,7.8,385,4069,24.6755293,121.771008
766,香魚之家,三星鄉,8.6,21,1385,24.6830666,121.7001728
767,米果民宿,五結鄉,no info,no info,2597,24.6911163,121.7965271
768,樂基伯露營天地-自備帳篷,蘇澳鎮,10.0,1,1299,24.5434926,121.8326246
769,蘭陽花鳥園民宿,壯圍鄉,8.5,3,1429,24.7727998,121.7741296
770,宜蘭12 輕旅 House,壯圍鄉,9.0,2,1455,24.721286,121.787356
771,五結鄉的1臥室別墅 - 25平方公尺0間專用衛浴,五結鄉,no info,no info,2618,24.6805939,121.7928996
772,情園民宿2,冬山鄉,8.8,1,2597,24.6586671,121.7942136
773,羅東夜市大俠親子館,羅東鎮,9.9,3,1524,24.6792998,121.7691365
774,泗里沐行館,頭城鎮,10.0,2,3796,24.8642071,121.8311292
775,宜蘭澳玩客主題民宿,五結鄉,9.2,75,3216,24.678012,121.798047
776,羅東鎮的1臥室小屋 - 27平方公尺1間專用衛浴,羅東鎮,no info,no info,1433,24.6822092,121.7739431
777,安農左岸民宿,冬山鄉,8.7,5,2202,24.6920352,121.738267
778,青春好好玩,冬山鄉,9.6,23,4329,24.658438,121.7941475
779,荷風自然民宿,員山鄉,9.2,4,2171,24.7425477,121.6979223
780,水連天日式庭院,五結鄉,9.9,3,1948,24.6987713,121.8033085
781,羅東微笑岑堡,羅東鎮,10.0,1,1905,24.6641873,121.7947025
782,礁溪夜室,礁溪鄉,9.2,12,2952,24.8203027,121.7670829
783,唯孝民宿,五結鄉,9.3,38,3792,24.6949795,121.8058918
784,獨棟別墅 私人花園 桐話親子民宿 Tonghua B&B,三星鄉,9.5,1,3108,24.6822092,121.7739431
785,四季軒,五結鄉,10.0,1,1385,24.6958564,121.7969133
786,桔的堡親子民宿 - 公主房,冬山鄉,no info,no info,3250,24.6497729,121.7461583
787,桔的堡親子民宿 - 賽車房,冬山鄉,8.6,5,3631,24.6497729,121.7461583
788,鳶尾花鄉村民宿,五結鄉,8.6,27,1714,24.6801211,121.8087673
789,阿宏民宿,冬山鄉,8.9,7,1905,24.6710834,121.810791
790,礁溪桂竹林民宿,礁溪鄉,9.2,65,2165,24.8151941,121.7727699
791,丟丟噹親子民宿,冬山鄉,8.8,1,2771,24.6760269,121.7449488
792,麗筑藝親子民宿,五結鄉,8.8,55,2424,24.6922554,121.8292815
793,踏踏田園度假會館,礁溪鄉,no info,no info,1821,24.792659,121.783121
794,好住Goodliving,蘇澳鎮,9.2,17,6540,24.6221311,121.8439219
795,來宜客民宿,冬山鄉,6.5,3,2286,24.6704427,121.8063144
796,寶貝的家BabyHouse,五結鄉,8.1,4,3247,24.6812594,121.809
797,宜蘭81輕旅BOAT,礁溪鄉,9.1,69,1628,24.8061237,121.7781066
798,樂福小棧親子民宿 Love House,冬山鄉,9.7,21,2667,24.627607,121.7982849
799,麥friends' hostel旅人空間,員山鄉,9.1,219,1304,24.7165419,121.718404
800,古風城渡假民宿,五結鄉,6.4,4,2857,24.668607,121.817736
801,如沐咖啡旅宿,三星鄉,no info,no info,3030,24.6738264,121.7063826
802,Ching Ho Yuan,五結鄉,no info,no info,1870,24.6834966,121.8200608
803,I Do BnB,五結鄉,9.6,1,3508,24.6704427,121.8063144
804,藍月庭園,五結鄉,7.5,22,1286,24.687106,121.8032698
805,金洙椏民宿,五結鄉,9.0,5,1870,24.680523,121.801915
806,星賞民宿,冬山鄉,9.2,138,2804,24.6877778,121.7386111
807,宜蘭1955親子民宿一館,五結鄉,10.0,1,3186,24.6949674,121.8060482
808,Bleu Hostel,五結鄉,9.3,25,2743,24.6879999,121.7943054
809,玩童親子民宿,冬山鄉,no info,no info,2606,24.6614718,121.795752
810,Jane橙堡B館,五結鄉,no info,no info,2771,24.681454,121.806728
811,米亞民宿,五結鄉,8.9,2,2545,24.695903,121.792117
812,貓與海溜滑梯民宿,羅東鎮,9.7,3,2580,24.6660806,121.7900479
813,摩兒莊園,冬山鄉,9.1,51,2251,24.6572524,121.7308967
814,漁海民宿,礁溪鄉,no info,no info,952,24.8200777,121.7944623
815,宜蘭艾美休閑民宿,五結鄉,9.2,22,1991,24.6876363,121.7901857
816,情園民宿,冬山鄉,no info,no info,2667,24.6586856,121.7942143
817,蘭庭民宿,員山鄉,9.0,34,2771,24.715126,121.736922
818,錦草町親子民宿,五結鄉,9.6,1,1905,24.7089796,121.8140767
819,coco的家民宿,礁溪鄉,no info,no info,2251,24.8092654,121.8115128
820,情園民宿,冬山鄉,no info,no info,2667,24.6586856,121.7942143
821,蘭庭民宿,員山鄉,9.0,34,2771,24.715126,121.736922
822,Crescent Lake Resort Line Museum,羅東鎮,no info,no info,1818,24.6822092,121.7739431
823,厝味民宿,員山鄉,9.6,72,1401,24.712533,121.71142
824,錦草町親子民宿,五結鄉,9.6,1,1905,24.7089796,121.8140767
825,coco的家民宿,礁溪鄉,no info,no info,2251,24.8092654,121.8115128
826,宜蘭美麗蓮夢露渡假莊園（親子I寵物I包棟I溜滑梯）,五結鄉,9.4,6,2424,24.6912953,121.8153477
827,五結鄉的4臥室小屋 - 68平方公尺4間專用衛浴,五結鄉,no info,no info,3728,24.6805939,121.7928996
828,米樂民宿,五結鄉,10.0,1,2424,24.6958439,121.7936311
829,巴黎鐵塔民宿,羅東鎮,8.4,31,1714,24.666272,121.7901661
830,冬山鄉小屋套房 - 40平方公尺3間專用衛浴,冬山鄉,6.8,1,2087,24.6464961,121.7782032
831,員山鄉的1臥室公寓 - 30平方公尺1間專用衛浴,員山鄉,no info,no info,1980,24.7381083,121.674526
832,桔的堡親子民宿 - 海洋房,冬山鄉,8.9,9,3999,24.6497729,121.7461583
833,山璞。寓,礁溪鄉,no info,no info,2092,24.8267225,121.7702027
834,Tian Zhong Ou Han Ji Homestay,冬山鄉,no info,no info,1237,24.6582552,121.7696975
835,象園民宿,礁溪鄉,6.7,3,1990,24.8308408,121.7853818
836,微陽二館,羅東鎮,no info,no info,1896,24.3338187,121.6909269
837,愛之屋渡假別墅,三星鄉,9.0,14,2597,24.696166,121.7034473
838,桔的堡親子民宿,冬山鄉,10.0,2,3200,24.6464961,121.7782032
839,宜蘭小柚子民宿,冬山鄉,no info,no info,2857,24.66381,121.794861
840,晨園民宿,五結鄉,8.3,46,2752,24.6803332,121.8202053
841,日照青旅Sunshinecoast,冬山鄉,8.7,10,1333,11.3785372,178.7724992
842,古意生活藝術館,冬山鄉,no info,no info,2771,24.6228431,121.754128
843,villa 清泉親子溜滑梯樂園 Homestay,冬山鄉,9.3,4,4500,24.660732,121.7588178
844,羅東森活風格,羅東鎮,9.2,20,2424,24.689419,121.753394
845,玉田墅,礁溪鄉,9.2,2,2805,24.799508,121.798845
846,糖心寶貝民宿,五結鄉,9.8,2,1714,24.695404,121.7972471
847,羅東鎮的2臥室公寓 - 75平方公尺1間專用衛浴,羅東鎮,no info,no info,2962,24.6822092,121.7739431
848,好䒤小確幸雙人房-尤加利01,宜蘭市,no info,no info,1999,24.7647513,121.7568073
849,辰馨辰懿溫泉民宿二館,礁溪鄉,no info,no info,2320,24.8278301,121.7713204
850,頭城鎮的1臥室獨棟住宅 - 25平方公尺1間專用衛浴,頭城鎮,no info,no info,2511,24.8490713,121.8099977
851,薇嬁民宿,羅東鎮,9.1,50,1905,24.6679232,121.7883077
852,好䒤藝緻樓中樓-乾燥玫瑰02,宜蘭市,no info,no info,2524,24.3915017,121.1249948
853,窩在宜蘭,五結鄉,9.0,83,1783,24.6801012,121.7893963
854,鸚鵡名宿,五結鄉,no info,no info,2838,24.695404,121.7972471
855,蘇澳東澳 魚窩背包客棧 民宿,蘇澳鎮,no info,no info,1384,24.5195567,121.8325342
856,頭城鎮的1臥室獨棟住宅 - 42平方公尺1間專用衛浴,頭城鎮,no info,no info,4317,24.8490713,121.8099977
