,0,0,0,0,0
1464,近西門站/溫馨大套房/家具家電齊全優選好屋,獨立套房 7坪 2F/5F,萬華區-成都路133巷,距西門站501公尺,16000
1465,中山國小站旁~晴光商圈.平面套房.有陽台,獨立套房 10坪 3F/15F,中山區-雙城街3巷,距中山國小站102公尺,17000
1466,大安優閱溫馨獨立套房,獨立套房 樓中樓 9.5坪 3F/7F,大安優閱大安區-潮州街55巷,距古亭站372公尺,20000
1467,簡約套房-限單身女性,獨立套房 5坪 1F/4F,信義區-林口街,距永春站511公尺,6500
1468,西藏路/萬華火車站/南機場夜市優選好屋,獨立套房 6.5坪 3F/5F,萬華區-西藏路,no info,10800
1469,(租)泰順寧靜獨立套房優選好屋,獨立套房 13坪 3F/4F,大安區-泰順街40巷,距台電大樓站459公尺,17500
1470,東門站/可寵.採光.外推窗曬衣.電5元,獨立套房 8坪 2F/7F,大大房屋中正區-仁愛路二段,距忠孝新生站527公尺,16000
1471,東門/忠孝新生站.可寵.電5元.採光佳,獨立套房 8坪 2F/7F,大大房屋中正區-仁愛路二段,距忠孝新生站527公尺,16000
1472,線上看屋立馬go全新裝潢獨立洗衣機,獨立套房 12坪 1F/2F,萬華區-桂林路244巷,no info,10000
1473,近捷運台電大樓◆超值套房◆師大商圈機能佳,獨立套房 6坪 1F/4F,中正區-晉江街124巷,距台電大樓站450公尺,10998
1474,東湖站，挑高3.6米，電梯大樓，垃圾代收,獨立套房 樓中樓 9坪 4F/10F,金元寶內湖區-東湖路113巷,距東湖站592公尺,13500
1475,北投捷運優質精華套房.可公司登記．附家具,獨立套房 17.3坪 5F/13F,依現場名稱北投區-北投路二段,距北投站124公尺,18800
1476,自租全新整理獨立洗衣機捷運3分鐘限女,獨立套房 7坪 3F/5F,大同區-民權西路,距民權西路站60公尺,10000
1477,東門捷運站套房有陽台距5號出口約100M,獨立套房 8坪 3F/4F,信義東門大安區-信義路二段198巷6號,距東門站260公尺,15000
1478,台大公館捷運套房,獨立套房 4坪 4F/5F,中正區-羅斯福路四段78巷1號,距公館站53公尺,9500
1479,西門站、電梯門牌、溫馨裝潢、陽台收垃圾澤,獨立套房 10坪 11F/12F,萬華區-環河南路一段,no info,14000
1480,台電大樓、新裝潢、可炊獨洗、陽台通風澤,獨立套房 10坪 5F/5F,大安區-師大路49巷,距台電大樓站437公尺,18000
1481,台電大樓、師大路裝潢新、可寵、陽台通風澤,獨立套房 7坪 4F/4F,大安區-師大路135巷,距台電大樓站178公尺,13000
1482,永春、大窗戶、流理台限女、採光機能佳宜,獨立套房 9坪 3F/4F,信義區-永吉路,距松山站508公尺,15000
1483,中山國小、晴光獨立套房、設備新穎、澤優選好屋,獨立套房 10坪 4F/10F,中山區-雙城街17巷,距中山國小站289公尺,20000
1484,台電大樓、裝潢新、採光通風、機能好澤優選好屋,獨立套房 10坪 4F/5F,大安區-信義路二段86巷,距東門站233公尺,13500
1485,市府站、一層一戶、獨洗、陽台、採光通風澤優選好屋,獨立套房 8坪 3F/4F,信義區-永吉路120巷,距市政府555公尺,13999
1486,昆陽、衛福部、大空間、免爬、全新內裝宜優選好屋,獨立套房 8坪 1F/4F,南港區-昆陽街171巷,距昆陽站363公尺,12950
1487,西門站、獨立套可炊可寵、台水電、機能佳澤優選好屋,獨立套房 10坪 6F/9F,萬華區-昆明街,距北門站505公尺,19000
1488,北門西門、電梯獨牌、空間大可寵台水澤。優選好屋,獨立套房 10坪 8F/9F,萬華區-中華路一段18巷,距北門站274公尺,19000
1489,龍山寺站、可炊可寵、磚牆對外窗、澤,獨立套房 12坪 4F/4F,萬華區-華西街30巷,距龍山寺站328公尺,13000
1490,松車、電梯套房、飲水機、收垃圾、採光通風,獨立套房 7坪 2F/7F,信義區-松隆路,距松山站214公尺,11500
1491,西門站、電梯、可寵、收垃圾、採光通風、澤,獨立套房 10坪 5F/9F,萬華區-漢中街,距西門站260公尺,12500
1492,【古亭站精選】優質管理大樓~歡迎賞屋~,獨立套房 12.1坪 9F/14F,中正區-和平西路一段,距古亭站308公尺,19000
1493,女性專屬囍，捷運東門，陽台自用，電子門禁優選好屋,獨立套房 樓中樓 4坪 5F/5F,大安區-信義路二段10巷,距東門站423公尺,9000
1494,全新裝潢套房、1房1廳、獨立洗衣機,獨立套房 12坪 1F/2F,萬華區-桂林路244巷,距龍山寺站618公尺,9988
1495,士林/劍潭電梯採光套房，台電/獨洗,獨立套房 7.8坪 6F/11F,士林區-基河路,no info,12999
1496,~可寵~方正格局大空間~圓山站晴光商圈~,獨立套房 9坪 2F/4F,中山區-民族東路,距圓山468公尺,12000
1497,艾登/古亭站/飯店裝潢/水泥隔間/可寵優選好屋,獨立套房 7.5坪 11F/11F,和平11中正區-和平西路一段,距古亭站228公尺,14800
1498,中山國小站/台水台電.可寵.垃圾代收,獨立套房 8坪 10F/14F,大大房屋中山區-新生北路三段,距中山國小站119公尺,12999
1499,雙連/民權西路站.垃圾代收.電5元.採光,獨立套房 7.5坪 7F/7F,大大房屋中山區-錦西街,距民權西路站349公尺,11999
1500,東門站/可寵.採光.外推窗曬衣.電5元,獨立套房 8坪 2F/7F,大大房屋中正區-仁愛路二段,距忠孝新生站527公尺,16000
1501,東門/忠孝新生站.可寵.電5元.採光佳,獨立套房 8坪 2F/7F,大大房屋中正區-仁愛路二段,距忠孝新生站527公尺,16000
1502,線上看屋立馬go全新裝潢獨立洗衣機,獨立套房 12坪 1F/2F,萬華區-桂林路244巷,no info,10000
1503,近捷運台電大樓◆超值套房◆師大商圈機能佳,獨立套房 6坪 1F/4F,中正區-晉江街124巷,距台電大樓站450公尺,10998
1504,東湖站，挑高3.6米，電梯大樓，垃圾代收,獨立套房 樓中樓 9坪 4F/10F,金元寶內湖區-東湖路113巷,距東湖站592公尺,13500
1505,北投捷運優質精華套房.可公司登記．附家具,獨立套房 17.3坪 5F/13F,依現場名稱北投區-北投路二段,距北投站124公尺,18800
1506,自租全新整理獨立洗衣機捷運3分鐘限女,獨立套房 7坪 3F/5F,大同區-民權西路,距民權西路站60公尺,10000
1507,東門捷運站套房有陽台距5號出口約100M,獨立套房 8坪 3F/4F,信義東門大安區-信義路二段198巷6號,距東門站260公尺,15000
1508,台大公館捷運套房,獨立套房 4坪 4F/5F,中正區-羅斯福路四段78巷1號,距公館站53公尺,9500
1509,西門站、電梯門牌、溫馨裝潢、陽台收垃圾澤,獨立套房 10坪 11F/12F,萬華區-環河南路一段,no info,14000
1510,台電大樓、新裝潢、可炊獨洗、陽台通風澤,獨立套房 10坪 5F/5F,大安區-師大路49巷,距台電大樓站437公尺,18000
1511,台電大樓、師大路裝潢新、可寵、陽台通風澤,獨立套房 7坪 4F/4F,大安區-師大路135巷,距台電大樓站178公尺,13000
1512,永春、大窗戶、流理台限女、採光機能佳宜,獨立套房 9坪 3F/4F,信義區-永吉路,距松山站508公尺,15000
1513,中山國小、晴光獨立套房、設備新穎、澤優選好屋,獨立套房 10坪 4F/10F,中山區-雙城街17巷,距中山國小站289公尺,20000
1514,台電大樓、裝潢新、採光通風、機能好澤優選好屋,獨立套房 10坪 4F/5F,大安區-信義路二段86巷,距東門站233公尺,13500
1515,市府站、一層一戶、獨洗、陽台、採光通風澤優選好屋,獨立套房 8坪 3F/4F,信義區-永吉路120巷,距市政府555公尺,13999
1516,昆陽、衛福部、大空間、免爬、全新內裝宜優選好屋,獨立套房 8坪 1F/4F,南港區-昆陽街171巷,距昆陽站363公尺,12950
1517,西門站、獨立套可炊可寵、台水電、機能佳澤優選好屋,獨立套房 10坪 6F/9F,萬華區-昆明街,距北門站505公尺,19000
1518,北門西門、電梯獨牌、空間大可寵台水澤。優選好屋,獨立套房 10坪 8F/9F,萬華區-中華路一段18巷,距北門站274公尺,19000
1519,龍山寺站、可炊可寵、磚牆對外窗、澤,獨立套房 12坪 4F/4F,萬華區-華西街30巷,距龍山寺站328公尺,13000
1520,松車、電梯套房、飲水機、收垃圾、採光通風,獨立套房 7坪 2F/7F,信義區-松隆路,距松山站214公尺,11500
1521,西門站、電梯、可寵、收垃圾、採光通風、澤,獨立套房 10坪 5F/9F,萬華區-漢中街,距西門站260公尺,12500
1522,【古亭站精選】優質管理大樓~歡迎賞屋~,獨立套房 12.1坪 9F/14F,中正區-和平西路一段,距古亭站308公尺,19000
1523,女性專屬囍，捷運東門，陽台自用，電子門禁優選好屋,獨立套房 樓中樓 4坪 5F/5F,大安區-信義路二段10巷,距東門站423公尺,9000
1524,全新裝潢套房、1房1廳、獨立洗衣機,獨立套房 12坪 1F/2F,萬華區-桂林路244巷,距龍山寺站618公尺,9988
1525,士林/劍潭電梯採光套房，台電/獨洗,獨立套房 7.8坪 6F/11F,士林區-基河路,no info,12999
1526,~可寵~方正格局大空間~圓山站晴光商圈~,獨立套房 9坪 2F/4F,中山區-民族東路,距圓山468公尺,12000
1527,艾登/古亭站/飯店裝潢/水泥隔間/可寵優選好屋,獨立套房 7.5坪 11F/11F,和平11中正區-和平西路一段,距古亭站228公尺,14800
1528,中山國小站/台水台電.可寵.垃圾代收,獨立套房 8坪 10F/14F,大大房屋中山區-新生北路三段,距中山國小站119公尺,12999
1529,雙連/民權西路站.垃圾代收.電5元.採光,獨立套房 7.5坪 7F/7F,大大房屋中山區-錦西街,距民權西路站349公尺,11999
1530,松江南京站/可養寵.垃圾代收.電5.5元,獨立套房 7坪 3F/3F,大大房屋中山區-南京東路一段132巷,距松江南京501公尺,17500
1531,雙人大套房~近捷運站三總內科,獨立套房 12坪 5F/5F,內湖區-金龍路,距內湖站655公尺,12000
1532,艾登/古亭站/近寶雅/無窗套房/電梯,獨立套房 7坪 7F/11F,和平11中正區-和平西路一段,no info,10700
1533,小資首選、西門商圈、機能便利、外推窗可曬,獨立套房 5坪 5F/9F,萬華區-漢中街,no info,12500
1534,西門套房~有窗台可曬衣~免倒垃圾~可短租,獨立套房 6坪 6F/11F,萬華區-康定路,no info,14500
1535,西門套房~有窗台可曬衣~免倒垃圾~可短租,獨立套房 6坪 6F/11F,萬華區-康定路,no info,14500
1536,高質感居家養生休閒溫泉套房機能佳景觀優,獨立套房 14坪 12F/19F,十泉十美北投區-光明路242號,距新北投554公尺,19800
1537,＊近南軟/東湖捷運站-溫馨房(僅此一間)優選好屋,獨立套房 6坪 4F/4F,內湖區-安康路261巷,距東湖站246公尺,9800
1538,捷運永春站2分鐘2米5廚房可開伙,獨立套房 15坪 1F/3F,信義區-虎林街108巷,距永春站196公尺,15000
1539,小資首選、西門商圈、寵物可談、獨立洗衣機,獨立套房 12坪 7F/9F,萬華區-昆明街,距北門站481公尺,20000
1540,西門町低調奢華時尚精品宅,獨立套房 9坪 12F/12F,NA萬華區-環河南路一段,no info,12100
1541,民生社區5星級設備附蛋形浴缸LG蒸洗脫烘,獨立套房 8坪 1F/4F,松山區-新東街11巷,距南京三民站745公尺,13500
1542,松江南京、採光、寵物友善、管理,獨立套房 10.2坪 7F/8F,中山區-南京東路一段132巷,no info,18999
1543,中山區近中山國小站套房/高樓層採光佳,獨立套房 9.3坪 13F/14F,首都中山區-新生北路三段,no info,19000
1544,近台電大樓站(古亭C5)請詳閱內文限女優選好屋,獨立套房 5坪 2F/4F,中正區-羅斯福路三段84巷,距台電大樓站278公尺,12000
1545,近市府站(基隆1293E)請詳閱內文,獨立套房 4坪 3F/4F,信義區-基隆路一段,距市政府346公尺,12000
1546,近市府站(基隆1293D)請詳閱內文,獨立套房 4坪 3F/4F,信義區-基隆路一段,距市政府346公尺,12000
1547,近市府站(基隆1293C)請詳閱內文,獨立套房 4坪 3F/4F,信義區-基隆路一段,距市政府346公尺,12000
1548,近市府站(基隆1293A)請詳閱內文,獨立套房 5坪 3F/4F,信義區-基隆路一段,距市政府346公尺,14000
1549,小資首選、西門商圈、陽台可曬、寵物可談優選好屋,獨立套房 10坪 8F/9F,萬華區-中華路一段18巷,距北門站274公尺,19000
1550,永春/象山捷運站14坪明亮通風花園大套房,獨立套房 14坪 6F/6F,信義區-虎林街232巷,距臺北市政府松德辦公大樓510公尺,13500
1551,近萬隆捷運站、近公車站牌、採光好獨立套房優選好屋,獨立套房 6坪 3F/4F,文山區-興隆路一段199號,距萬隆站440公尺,7300
1552,近民權西路站.電梯管理員.可短租優選好屋,獨立套房 8坪 5F/7F,中山區-中山北路三段,距民權西路站372公尺,15000
1553,芝山捷運站旁美套房0908817168鍾,獨立套房 6.5坪 5F/5F,士林區-福華路128巷,距芝山站72公尺,13000
1554,龍山寺/全新裝修.採光佳.大空間,獨立套房 8坪 2F/2F,萬華區-桂林路244巷,距龍山寺站618公尺,18000
1555,西門站/採光套房.生活機能佳.可稅,獨立套房 5坪 6F/12F,萬華區-中華路一段,距西門站352公尺,19000
1556,西門站/採光套房.交通方便.可貓,獨立套房 4.5坪 4F/12F,萬華區-環河南路一段,no info,13000
1557,🔥鉑斯🔥萬華運動中心✔明亮採光✔小資優選好屋,獨立套房 10.1坪 6F/9F,萬華區-昆明街,距北門站505公尺,15500
1558,🐙鉑斯國際🐙空間感❤雙城商圈中山國小,獨立套房 11.6坪 3F/10F,中山區-德惠街,距中山國小站464公尺,15000
1559,東區商圈舒適套房可寵物拎包入住代收垃圾,獨立套房 6坪 2F/4F,大安區-大安路一段31巷,距樂炸特區FUNNYFRIEDZONE198公尺,13500
1560,古亭站/溫馨美套/生活交通機能強優選好屋,獨立套房 6坪 4F/4F,中正區-重慶南路三段,no info,9999
1561,便宜漂亮套房,獨立套房 8坪 4F/12F,金山惠安中山區-民生東路一段25號,距雙連站373公尺,12000
1562,文德捷運附近優美套房,獨立套房 5坪 5F/5F,湖光國宅內湖區-文德路66巷11弄8號,距文德站210公尺,12000
1563,萬隆捷運站出站即到家，一卡皮箱直接入住,獨立套房 7坪 3F/5F,文山區-羅斯福路五段,no info,10500
1564,大同區雙連/民權雙捷運溫馨大套房,獨立套房 8坪 5F/5F,大同區-歸綏街,距雙連站398公尺,10000
1565,華碩園區、薇閣、文化學區全新套房,獨立套房 6坪 2F/2F,北投區-中央北路二段,距復興崗站262公尺,10000
1566,邊間面對公園大套房優選好屋,獨立套房 8坪 5F/5F,興旺社區文山區-福興路82巷,距辛亥615公尺,10000
1567,龍山寺旁漂亮景觀套房(離捷運站2分鐘)優選好屋,獨立套房 8坪 5F/5F,萬華區-西園路一段136巷,距龍山寺站270公尺,11000
1568,力霸國鼎獨立溫馨美套房,獨立套房 樓中樓 12坪 12F/21F,力霸國鼎內湖區-星雲街168巷,距內湖站516公尺,18000
1569,捷運文德⭐機能好⭐獨立洗衣機⭐可税可入籍優選好屋,獨立套房 7坪 5F/5F,內湖區-文德路66巷,距文德站311公尺,11986
1570,捷運古亭⭐師大夜市⭐溫馨套房⭐採光佳優選好屋,獨立套房 7.5坪 4F/4F,大安區-金山南路二段185巷,距東門站510公尺,13988
1571,近101⭐可寵⭐垃圾代收⭐小廚房⭐大空間優選好屋,獨立套房 14.7坪 5F/6F,信義區-基隆路一段,距台北101/世貿站374公尺,16500
1572,捷運古亭⭐低樓層⭐垃圾代收⭐生活便利優選好屋,獨立套房 6.5坪 3F/4F,中正區-杭州南路二段,距古亭站280公尺,12000
1573,捷運港墘⭐低樓層溫馨套房⭐獨立洗衣機優選好屋,獨立套房 6坪 1F/4F,內湖區-港墘路60巷,距港墘站291公尺,13000
1574,中山北路二段精華熱區電梯大樓，獨立套房,獨立套房 9坪 4F/9F,晶華名廈中山區-中山北路二段,距中山站253公尺,15000
1575,捷運萬芳醫院⭐小資套房⭐乾溼分離⭐限女性優選好屋,獨立套房 6坪 1F/5F,文山區-興隆路三段112巷,距萬芳醫院站182公尺,9000
1576,屋況佳/全新傢具/垃圾代收/獨立洗衣機,獨立套房 6坪 3F/3F,中山區中山區-南京東路一段132巷,距松江南京504公尺,18000
1577,🔥東門站【陽台】全新設備【稀有搶租】,獨立套房 8坪 4F/6F,中正區-仁愛路二段38巷,距東門站324公尺,20000
1578,🔥西門站.可寵.機能好.採光佳家具齊全,獨立套房 10坪 2F/5F,萬華區-武昌街二段,距西門站534公尺,13000
1579,🔥雙連站【家具齊全】搶租垃圾代收機能好優選好屋,獨立套房 10坪 3F/12F,中山區-民生東路一段,距雙連站392公尺,17000
1580,近松菸_北歐品味陽光套房優選好屋,獨立套房 7坪 3F/4F,松山區-八德路四段,距南京三民站490公尺,15800
1581,近港墘捷運站_品味空間獨立陽台套房,獨立套房 7坪 5F/5F,內湖區-內湖路一段,距港墘站189公尺,14500
1582,民權西路捷運、新裝潢、生活機能強,獨立套房 7坪 3F/5F,中山區-撫順街,距民權西路站160公尺,10999
1583,全新傢俱裝潢獨立門戶,獨立套房 10坪 3F/9F,新添成大廈中山區-新生北路三段,距中山國小站260公尺,19800
1584,民權西路捷運、新裝潢採光、生活機能強優選好屋,獨立套房 8坪 3F/5F,中山區-撫順街,距民權西路站160公尺,12999
1585,臨實踐大學、女性專屬、垃圾代收、機能強優選好屋,獨立套房 6坪 2F/5F,中山區-大直街57巷,距大直站386公尺,8498
1586,捷運雙連5分【寧夏商圈*精緻裝潢】採光佳,獨立套房 5坪 3F/3F,大同區-寧夏路45巷,距雙連站498公尺,8500
1587,中山國小站、新裝潢採光、獨立洗/垃圾代收優選好屋,獨立套房 12坪 2F/6F,中山區-中山北路二段115巷,距中山國小站333公尺,16999
1588,中山國小、新裝潢、可寵/管理員/垃圾代收優選好屋,獨立套房 8坪 3F/12F,中山區-民生東路一段23巷,距雙連站398公尺,15998
1589,松江南京站、採光佳、電梯/獨洗/垃圾代收優選好屋,獨立套房 9坪 9F/12F,中山區-新生北路一段,距松江南京526公尺,14999
1590,松江南京站、採光佳、電梯/獨洗/垃圾代收優選好屋,獨立套房 9坪 9F/12F,中山區-新生北路一段,距松江南京526公尺,14999
1591,中山國小站、採光佳、可寵/獨洗/垃圾代收優選好屋,獨立套房 11坪 6F/6F,中山區-中山北路二段115巷,距中山國小站338公尺,13999
1592,松江南京、全新裝潢、可寵/獨洗/垃圾代收,獨立套房 7坪 3F/4F,中山區-南京東路一段132巷,距松江南京604公尺,17500
1593,民權西路捷運、採光佳、獨立洗/機能強優選好屋,獨立套房 9坪 5F/5F,中山區-天祥路86巷,距民權西路站116公尺,10999
1594,中山國小站、新裝潢採光、可戶籍、大樓管理,獨立套房 12.9坪 10F/11F,中山區-民生東路一段,距中山國小站511公尺,18500
1595,*文德站/內科/大空間/獨陽台+洗衣機優選好屋,獨立套房 9.5坪 5F/5F,內湖區-文德路22巷,距文德站593公尺,16000
1596,台大/師大/台電大樓/師大夜市/和平東路,獨立套房 6.9坪 3F/7F,師大大安區-師大路59巷,距台電大樓站346公尺,17000
1597,師大/台電大樓/古亭/羅斯福路/和平東路,獨立套房 8.3坪 4F/6F,師大金棧大安區-師大路68巷,距台電大樓站469公尺,14000
1598,西門町、可寵、裝潢、電梯、採光好,獨立套房 10.4坪 7F/9F,近西寧南路開封街二段中華路一段漢口街二段萬華區-昆明街,距北門站481公尺,20000
1599,西門町、可寵、電梯、管理員、垃圾代收,獨立套房 5坪 5F/9F,近西寧南路漢口街二段武昌街二段中華路一段萬華區-漢中街,距西門站260公尺,12500
1600,電梯大樓、中山國小、可寵、採光好,獨立套房 8坪 10F/14F,近民權東路二段/林森北路/吉林路/中原街中山區-新生北路三段,距中山國小站116公尺,12999
1601,世貿站，可寵台水台電，有廚房，垃圾代收！優選好屋,獨立套房 14.7坪 5F/6F,信義區-基隆路一段,距台北101/世貿站374公尺,16800
1602,古亭站，靜巷超值美套房，大空間新裝潢！優選好屋,獨立套房 7.5坪 4F/4F,大安區-金山南路二段185巷,距東門站510公尺,13999
1603,古亭站2分，垃圾代收，乾濕分離，飲水機優選好屋,獨立套房 6.5坪 3F/4F,中正區-杭州南路二段,距古亭站280公尺,12000
1604,文德站，獨立洗衣機，可報稅申請補助非頂加,獨立套房 7坪 5F/5F,內湖區-文德路66巷,距文德站311公尺,12000
1605,萬隆捷運站出站即到家，誰能比我近!,獨立套房 6坪 3F/5F,文山區-羅斯福路五段,距萬隆站68公尺,8500
1606,乾淨電梯套房優選好屋,獨立套房 6.9坪 9F/12F,美崙大樓大同區-重慶北路二段,距雙連站687公尺,13000
1607,小陽台採光安靜套房喜歡可談,獨立套房 7坪 9F/12F,大同區-重慶北路二段,距雙連站686公尺,13000
1608,捷運東門站5分◆獨戶套房◆採光佳有陽台,獨立套房 12坪 4F/6F,仁愛精典中正區-仁愛路二段38巷,距東門站325公尺,19998
1609,近捷運東門站◆超值套房◆機能優設備齊,獨立套房 9坪 4F/4F,大安區-金山南路二段185巷,距古亭站532公尺,14498
1610,捷運公館站1分◆採光套房◆廁所有對外窗,獨立套房 10坪 7F/7F,依社區中正區-羅斯福路四段24巷,距公館站116公尺,19798
1611,捷運北車5分◆採光套房◆獨洗乾濕分離,獨立套房 8坪 9F/14F,依社區萬華區-中華路一段,距北門站318公尺,19998
1612,捷運西門站5分◆採光套房◆獨洗乾濕分離,獨立套房 6坪 6F/12F,依社區萬華區-中華路一段,距北門站341公尺,18799
1613,捷運大橋頭5分◆超值電梯套房◆獨洗有陽台,獨立套房 10坪 4F/7F,依社區大同區-延平北路三段,距大橋頭站343公尺,15998
1614,捷運台電大樓5分◆超值套房◆採光佳機能優,獨立套房 6坪 3F/4F,大安區-浦城街13巷,距台電大樓站489公尺,11998
1615,捷運忠孝復興3分◆採光套房◆乾溼分離,獨立套房 9坪 3F/4F,大安區-大安路一段51巷,距忠孝敦化站308公尺,19498
1616,捷運雙連站5分◆電梯套房◆採光佳機能優,獨立套房 6.5坪 3F/12F,依社區中山區-民生東路一段23巷,距雙連站398公尺,16498
1617,捷運西門站3分◆超值套房◆新裝潢位置優,獨立套房 5坪 2F/7F,依社區萬華區-內江街,距西門站497公尺,9997
1618,捷運大橋頭站2分◆超值套房◆獨洗採光佳,獨立套房 6坪 12F/12F,依社區大同區-延平北路二段,距大橋頭站314公尺,10998
1619,捷運大橋頭站2分◆超值套房◆生活機能優,獨立套房 6坪 8F/10F,依社區大同區-延平北路二段,距大橋頭站162公尺,8998
1620,捷運古亭站1分◆超值套房◆採光佳位置優,獨立套房 5坪 2F/5F,中正區-南昌路二段,距古亭站167公尺,11498
1621,近捷運西門站◆寬敞套房◆採光佳位置優,獨立套房 22坪 4F/5F,萬華區-峨眉街,no info,19000
1622,龍山國小◆超值套房◆獨洗採光佳,獨立套房 10坪 2F/3F,萬華區-桂林路244巷,距龍山寺站648公尺,16998
1623,捷運麟光站2分◆超值套房◆採光佳機能優,獨立套房 8坪 5F/5F,大安區-富陽街151巷,距麟光站152公尺,12498
1624,捷運❤獨立門戶❤免爬樓❤邊間❤大空間優選好屋,獨立套房 10坪 1F/4F,LINE是@house989萬華區-昆明街201巷,no info,16500
1625,捷運永春站5分◆超值套房◆獨洗屋況新,獨立套房 7坪 1F/4F,信義區-虎林街164巷,距永春站217公尺,11999
1626,捷運龍山寺精緻裝潢乾溼分離寵物洽,獨立套房 6坪 2F/5F,龍山寺捷運站萬華區-大埔街,距龍山寺站563公尺,11049
1627,捷運西門站5分◆飯店式管理◆陽台★浴缸,獨立套房 6坪 7F/9F,捷運西門站萬華區-昆明街,距西門站435公尺,14500
1628,雙連/寧夏機能套房，超值大空間/獨洗優選好屋,獨立套房 11坪 3F/10F,大同區-民生西路,no info,15999
1629,圓山/大橋頭美裝套房，台電計價/垃圾代收,獨立套房 7坪 4F/4F,大同區-重慶北路三段,距大橋頭站476公尺,10999
1630,劍潭捷運，採光佳，天然瓦斯，限女性優選好屋,獨立套房 6坪 5F/5F,士林區-通河街1巷,距劍潭站478公尺,9499
1631,劍潭捷運，低樓層，大空間，生活機能好,獨立套房 7坪 1F/5F,士林區-福港街259巷,距劍潭站651公尺,10999
1632,劍潭/士林，採光套房，新裝潢家電,獨立套房 6坪 3F/5F,士林區-文林路,距劍潭站506公尺,11799
1633,劍潭捷運，高CP值，新傢俱，生活機能佳,獨立套房 8坪 5F/5F,士林區-承德路四段,距劍潭站357公尺,10999
1634,士林捷運，精美套房，生活機能佳，交通便利,獨立套房 6坪 4F/4F,士林區-大北路,距士林站389公尺,8999
1635,劍潭捷運，低樓層，高性價套房，生活機能強,獨立套房 5坪 1F/5F,士林區-福港街259巷,距劍潭站651公尺,8998
1636,士林捷運，採光套房，限女性，環境單純,獨立套房 6坪 4F/5F,士林區-大北路,距士林站376公尺,9999
1637,劍潭捷運，採光佳，天然瓦斯，限女性,獨立套房 7坪 5F/5F,士林區-通河街1巷,距劍潭站478公尺,10499
1638,士林捷運，低樓免爬，採光套房，屋況新,獨立套房 7坪 1F/4F,士林區-美德街,距士林站133公尺,11999
1639,士林捷運，採光套房，生活機能強，限女,獨立套房 5坪 3F/5F,士林區-中正路,距士林站334公尺,11999
1640,士林捷運，新翻修套房，台電計價,獨立套房 6坪 2F/4F,士林區-文林路,距士林站356公尺,11999
1641,士林捷運站，低樓套房，獨立衛浴，機能強,獨立套房 5坪 1F/1F,士林區-美崙街91巷4號,距士林站595公尺,9998
1642,圓山/大橋頭高坪效套房，可寵/大空間,獨立套房 8坪 4F/4F,大同區-延平北路三段,距大橋頭站569公尺,10499
1643,芝山站套房，裝潢新，限女，可養寵(B),獨立套房 5坪 5F/5F,士林區-中山北路五段850巷,距芝山站475公尺,9800
1644,銘傳東吳認證，士林站5分鐘，家俱家電有窗優選好屋,獨立套房 5坪 5F/5F,士林區-中山北路五段,距士林站587公尺,8000
1645,近劍潭站/大坪數套房/免爬樓梯/有管理員,獨立套房 6.5坪 1F/7F,士林區-後港街28巷,距劍潭站280公尺,11000
1646,近大安區行政中心🍎新裝潢飲水機垃圾代收優選好屋,獨立套房 8坪 4F/4F,0922828557大安區-和平東路一段183巷,no info,19000
1647,搶約🔥大橋頭站CP高🍎台水電可寵🍎優選好屋,獨立套房 12.7坪 10F/10F,0922828557大同區-延平北路二段,距大橋頭站341公尺,20000
1648,龍山寺捷運站有對外窗採光佳優選好屋,獨立套房 5坪 5F/5F,萬華區-大理街,距龍山寺站200公尺,8500
1649,GE社宅/北門站/可貓/全新套房優選好屋,獨立套房 6坪 8F/11F,華富大廈大同區-延平北路一段,距台北車站站314公尺,10000~16000
1650,┌西門町雙捷運┬1樓免爬高┬可租屋補助┐優選好屋,獨立套房 7坪 1F/8F,電梯華廈萬華區-中華路一段,距西門站420公尺,12000
1651,捷運西門站.....空間大套房,獨立套房 6坪 6F/12F,西門町萬華區-中華路一段,距北門站321公尺,19000
1652,捷運西門站.....空間大套房優選好屋,獨立套房 8.3坪 9F/14F,西門町萬華區-中華路一段,距北門站289公尺,20000
1653,西門捷運。小資樓中樓套房,獨立套房 樓中樓 7坪 3F/6F,西門萬華區-西寧南路,距西門站387公尺,14000
1654,東湖站近南軟中國信託大樓電梯大樓套房,獨立套房 14坪 3F/8F,麗緻雙星內湖區-安康路,距東湖站137公尺,20000
1655,寧夏夜市/可寵可補助/代收包裹/申請補助,獨立套房 8坪 3F/4F,大同區-寧夏路,距中山站600公尺,19500
1656,可申請補助/寧夏夜市/全新裝潢/家樂福優選好屋,獨立套房 8坪 2F/3F,大同區-平陽街,距中山站602公尺,18500
1657,寧夏夜市/全新可寵套房/可申請補助/刷卡優選好屋,獨立套房 8坪 2F/3F,大同區-平陽街,距中山站602公尺,18500
1658,可申請補助/寧夏夜市/小北百貨/可寵優選好屋,獨立套房 8坪 2F/3F,大同區-平陽街,距中山站602公尺,19500
1659,南港軟體園區站。套房。含管水費網路第四台,獨立套房 7坪 8F/11F,依現場社區名稱南港區-園區街,距南港軟體園區站493公尺,19000
1660,南港軟體園區站。套房。含管水費網路第四台,獨立套房 7坪 8F/11F,依現場社區名稱南港區-園區街,距南港軟體園區站493公尺,19000
